company_id,ticker,cik,fiscal_year,period_end,start_date,canonical_field,taxonomy,source_tag,source_priority,value_reported,value_standardized,unit,unit_scale,form,fy,fp,frame,accession,filing_date,is_amendment,duration_days,source_url,loaded_at
ebay,EBAY,0001065088,2021,2021-12-31,,current_liabilities,us-gaap,LiabilitiesCurrent,1,4622000000.0,4622.0,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,net_income,us-gaap,NetIncomeLoss,1,13608000000.0,13608.0,USD,USD_millions,10-K,2021,FY,,0001065088-22-000006,2022-02-24,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,net_income,us-gaap,NetIncomeLoss,1,13608000000.0,13608.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,net_income,us-gaap,NetIncomeLoss,1,13608000000.0,13608.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2657000000.0,2657.0,USD,USD_millions,10-K,2021,FY,,0001065088-22-000006,2022-02-24,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2657000000.0,2657.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2657000000.0,2657.0,USD,USD_millions,10-K,2023,FY,CY2021,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10420000000.0,10420.0,USD,USD_millions,10-K,2021,FY,,0001065088-22-000006,2022-02-24,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10420000000.0,10420.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,2021-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10420000000.0,10420.0,USD,USD_millions,10-K,2023,FY,CY2021,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_assets,us-gaap,Assets,1,26626000000.0,26626.0,USD,USD_millions,10-K,2021,FY,,0001065088-22-000006,2022-02-24,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_assets,us-gaap,Assets,1,26626000000.0,26626.0,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_debt,us-gaap,DebtLongtermAndShorttermCombinedAmount,1,9082000000.0,9082.0,USD,USD_millions,10-K,2021,FY,,0001065088-22-000006,2022-02-24,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_debt,us-gaap,DebtLongtermAndShorttermCombinedAmount,1,9082000000.0,9082.0,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_equity,us-gaap,StockholdersEquity,1,9778000000.0,9778.0,USD,USD_millions,10-K,2021,FY,,0001065088-22-000006,2022-02-24,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_equity,us-gaap,StockholdersEquity,1,9778000000.0,9778.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2021,2021-12-31,,total_equity,us-gaap,StockholdersEquity,1,9778000000.0,9778.0,USD,USD_millions,10-K,2023,FY,CY2021Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,449000000.0,449.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,449000000.0,449.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,449000000.0,449.0,USD,USD_millions,10-K,2024,FY,CY2022,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,2154000000.0,2154.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,2154000000.0,2154.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,2154000000.0,2154.0,USD,USD_millions,10-K,2024,FY,CY2022Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,current_assets,us-gaap,AssetsCurrent,1,9290000000.0,9290.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,current_assets,us-gaap,AssetsCurrent,1,9290000000.0,9290.0,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,current_liabilities,us-gaap,LiabilitiesCurrent,1,4271000000.0,4271.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,current_liabilities,us-gaap,LiabilitiesCurrent,1,4271000000.0,4271.0,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,net_income,us-gaap,NetIncomeLoss,1,-1269000000.0,-1269.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,net_income,us-gaap,NetIncomeLoss,1,-1269000000.0,-1269.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,net_income,us-gaap,NetIncomeLoss,1,-1269000000.0,-1269.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2254000000.0,2254.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2254000000.0,2254.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2254000000.0,2254.0,USD,USD_millions,10-K,2024,FY,CY2022,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,9795000000.0,9795.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,9795000000.0,9795.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,2022-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,9795000000.0,9795.0,USD,USD_millions,10-K,2024,FY,CY2022,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_assets,us-gaap,Assets,1,20850000000.0,20850.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_assets,us-gaap,Assets,1,20850000000.0,20850.0,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_debt,us-gaap,DebtLongtermAndShorttermCombinedAmount,1,8871000000.0,8871.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_debt,us-gaap,DebtLongtermAndShorttermCombinedAmount,1,8871000000.0,8871.0,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_debt,us-gaap,LongTermDebtAndCapitalLeaseObligations,3,7721000000.0,7721.0,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_equity,us-gaap,StockholdersEquity,1,5153000000.0,5153.0,USD,USD_millions,10-K,2022,FY,,0001065088-23-000006,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_equity,us-gaap,StockholdersEquity,1,5153000000.0,5153.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2022,2022-12-31,,total_equity,us-gaap,StockholdersEquity,1,5153000000.0,5153.0,USD,USD_millions,10-K,2024,FY,CY2022Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,456000000.0,456.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,456000000.0,456.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,456000000.0,456.0,USD,USD_millions,10-K,2025,FY,CY2023,0001065088-26-000027,2026-02-19,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,1985000000.0,1985.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,1985000000.0,1985.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,1985000000.0,1985.0,USD,USD_millions,10-K,2025,FY,CY2023Q4I,0001065088-26-000027,2026-02-19,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,current_assets,us-gaap,AssetsCurrent,1,11016000000.0,11016.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,current_assets,us-gaap,AssetsCurrent,1,11016000000.0,11016.0,USD,USD_millions,10-K,2024,FY,CY2023Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,current_liabilities,us-gaap,LiabilitiesCurrent,1,4520000000.0,4520.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,current_liabilities,us-gaap,LiabilitiesCurrent,1,4520000000.0,4520.0,USD,USD_millions,10-K,2024,FY,CY2023Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,net_income,us-gaap,NetIncomeLoss,1,2767000000.0,2767.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,net_income,us-gaap,NetIncomeLoss,1,2767000000.0,2767.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,net_income,us-gaap,NetIncomeLoss,1,2767000000.0,2767.0,USD,USD_millions,10-K,2025,FY,,0001065088-26-000027,2026-02-19,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2426000000.0,2426.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2426000000.0,2426.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,2426000000.0,2426.0,USD,USD_millions,10-K,2025,FY,CY2023,0001065088-26-000027,2026-02-19,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10112000000.0,10112.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10112000000.0,10112.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,2023-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10112000000.0,10112.0,USD,USD_millions,10-K,2025,FY,CY2023,0001065088-26-000027,2026-02-19,0,364.0,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_assets,us-gaap,Assets,1,21620000000.0,21620.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_assets,us-gaap,Assets,1,21620000000.0,21620.0,USD,USD_millions,10-K,2024,FY,CY2023Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_debt,us-gaap,DebtLongtermAndShorttermCombinedAmount,1,7723000000.0,7723.0,USD,USD_millions,10-K,2023,FY,CY2023Q4I,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_debt,us-gaap,LongTermDebtAndCapitalLeaseObligations,3,6973000000.0,6973.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_debt,us-gaap,DebtAndCapitalLeaseObligations,2,7723000000.0,7723.0,USD,USD_millions,10-K,2024,FY,CY2023Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_debt,us-gaap,LongTermDebtAndCapitalLeaseObligations,3,6973000000.0,6973.0,USD,USD_millions,10-K,2024,FY,CY2023Q4I,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_equity,us-gaap,StockholdersEquity,1,6396000000.0,6396.0,USD,USD_millions,10-K,2023,FY,,0001065088-24-000036,2024-02-28,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_equity,us-gaap,StockholdersEquity,1,6396000000.0,6396.0,USD,USD_millions,10-K,2024,FY,,0001065088-25-000037,2025-02-27,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00
ebay,EBAY,0001065088,2023,2023-12-31,,total_equity,us-gaap,StockholdersEquity,1,6396000000.0,6396.0,USD,USD_millions,10-K,2025,FY,CY2023Q4I,0001065088-26-000027,2026-02-19,0,,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00
