company_id,ticker,period_end,fiscal_year,canonical_field,winning_tag,discarded_tag,winning_value,discarded_value,relative_difference,resolution_rule,conflict_severity,winning_accession,discarded_accession
expe,EXPE,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLoss,378.0,377.964,9.523809523809885e-05,latest valid filing then configured source-tag priority,low,0001324424-20-000009,0001324424-18-000006
expe,EXPE,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,378.0,371.359,0.01756878306878312,latest valid filing then configured source-tag priority,medium,0001324424-20-000009,0001324424-18-000006
expe,EXPE,2017-12-31,2017,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,10060.0,10060.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-20-000009,0001324424-19-000006
expe,EXPE,2017-12-31,2017,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,10060.0,10059.844,1.5506958250582362e-05,latest valid filing then configured source-tag priority,low,0001324424-20-000009,0001324424-18-000006
expe,EXPE,2017-12-31,2017,total_assets,Assets,Assets,18516.0,18515.628,2.0090732339565176e-05,latest valid filing then configured source-tag priority,low,0001324424-19-000006,0001324424-18-000006
expe,EXPE,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6129.0,6129.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-21-000015,0001324424-20-000009
expe,EXPE,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,6129.0,4523.0,0.2620329580682004,latest valid filing then configured source-tag priority,high,0001324424-21-000015,0001324424-19-000006
expe,EXPE,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6129.0,6129.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-21-000015,0001324424-19-000006
expe,EXPE,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,6129.0,4522.335,0.262141458639256,latest valid filing then configured source-tag priority,high,0001324424-21-000015,0001324424-18-000006
expe,EXPE,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6129.0,6128.568,7.048458149776293e-05,latest valid filing then configured source-tag priority,low,0001324424-21-000015,0001324424-18-000006
expe,EXPE,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,406.0,398.0,0.019704433497536946,latest valid filing then configured source-tag priority,medium,0001324424-21-000015,0001324424-21-000015
expe,EXPE,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,406.0,406.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-21-000015,0001324424-21-000015
expe,EXPE,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,406.0,406.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-21-000015,0001324424-20-000009
expe,EXPE,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,406.0,398.0,0.019704433497536946,latest valid filing then configured source-tag priority,medium,0001324424-21-000015,0001324424-20-000009
expe,EXPE,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,406.0,406.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-21-000015,0001324424-19-000006
expe,EXPE,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,406.0,398.0,0.019704433497536946,latest valid filing then configured source-tag priority,medium,0001324424-21-000015,0001324424-19-000006
expe,EXPE,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5651.0,5651.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-21-000015
expe,EXPE,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,5651.0,4104.0,0.2737568571934171,latest valid filing then configured source-tag priority,high,0001324424-22-000009,0001324424-20-000009
expe,EXPE,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5651.0,5651.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-20-000009
expe,EXPE,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,5651.0,4104.0,0.2737568571934171,latest valid filing then configured source-tag priority,high,0001324424-22-000009,0001324424-19-000006
expe,EXPE,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5651.0,5651.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-19-000006
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,565.0,572.0,0.012389380530973451,latest valid filing then configured source-tag priority,medium,0001324424-22-000009,0001324424-22-000009
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,565.0,565.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-22-000009
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,565.0,565.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-21-000015
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,565.0,572.0,0.012389380530973451,latest valid filing then configured source-tag priority,medium,0001324424-22-000009,0001324424-21-000015
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,565.0,565.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-21-000015
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,565.0,565.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-22-000009,0001324424-20-000009
expe,EXPE,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,565.0,572.0,0.012389380530973451,latest valid filing then configured source-tag priority,medium,0001324424-22-000009,0001324424-20-000009
expe,EXPE,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5536.0,5536.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-23-000007,0001324424-22-000009
expe,EXPE,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,5536.0,3967.0,0.28341763005780346,latest valid filing then configured source-tag priority,high,0001324424-23-000007,0001324424-21-000015
expe,EXPE,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5536.0,5536.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-23-000007,0001324424-21-000015
expe,EXPE,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,5536.0,3967.0,0.28341763005780346,latest valid filing then configured source-tag priority,high,0001324424-23-000007,0001324424-20-000009
expe,EXPE,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5536.0,5536.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-23-000007,0001324424-20-000009
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-2612.0,-2728.0,0.0444104134762634,latest valid filing then configured source-tag priority,medium,0001324424-23-000007,0001324424-23-000007
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-2612.0,-2687.0,0.02871362940275651,latest valid filing then configured source-tag priority,medium,0001324424-23-000007,0001324424-23-000007
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-2612.0,-2612.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-23-000007,0001324424-22-000009
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-2612.0,-2728.0,0.0444104134762634,latest valid filing then configured source-tag priority,medium,0001324424-23-000007,0001324424-22-000009
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-2612.0,-2687.0,0.02871362940275651,latest valid filing then configured source-tag priority,medium,0001324424-23-000007,0001324424-22-000009
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-2612.0,-2612.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-23-000007,0001324424-21-000015
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,-2612.0,-2728.0,0.0444104134762634,latest valid filing then configured source-tag priority,medium,0001324424-23-000007,0001324424-21-000015
expe,EXPE,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-2612.0,-2687.0,0.02871362940275651,latest valid filing then configured source-tag priority,medium,0001324424-23-000007,0001324424-21-000015
expe,EXPE,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3004.0,3004.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-24-000007,0001324424-23-000007
expe,EXPE,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3004.0,1510.0,0.4973368841544607,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-22-000009
expe,EXPE,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3004.0,3004.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-24-000007,0001324424-22-000009
expe,EXPE,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3004.0,1510.0,0.4973368841544607,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-21-000015
expe,EXPE,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3004.0,3004.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-24-000007,0001324424-21-000015
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,12.0,15.0,0.25,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-24-000007
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,12.0,-269.0,23.416666666666668,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-24-000007
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,12.0,12.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-24-000007,0001324424-23-000007
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,12.0,15.0,0.25,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-23-000007
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,12.0,-269.0,23.416666666666668,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-23-000007
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,12.0,12.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-24-000007,0001324424-22-000009
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,12.0,15.0,0.25,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-22-000009
expe,EXPE,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,12.0,-269.0,23.416666666666668,latest valid filing then configured source-tag priority,high,0001324424-24-000007,0001324424-22-000009
expe,EXPE,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3552.0,3552.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-24-000007
expe,EXPE,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3552.0,2057.0,0.42088963963963966,latest valid filing then configured source-tag priority,high,0001324424-25-000008,0001324424-23-000007
expe,EXPE,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3552.0,3552.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-23-000007
expe,EXPE,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3552.0,2057.0,0.42088963963963966,latest valid filing then configured source-tag priority,high,0001324424-25-000008,0001324424-22-000009
expe,EXPE,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3552.0,3552.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-22-000009
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,352.0,343.0,0.02556818181818182,latest valid filing then configured source-tag priority,medium,0001324424-25-000008,0001324424-25-000008
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLoss,352.0,352.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-24-000007
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,352.0,343.0,0.02556818181818182,latest valid filing then configured source-tag priority,medium,0001324424-25-000008,0001324424-24-000007
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,352.0,352.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-24-000007
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLoss,352.0,352.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-23-000007
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,352.0,343.0,0.02556818181818182,latest valid filing then configured source-tag priority,medium,0001324424-25-000008,0001324424-23-000007
expe,EXPE,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,352.0,352.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-25-000008,0001324424-23-000007
expe,EXPE,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3728.0,3728.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-26-000008,0001324424-25-000008
expe,EXPE,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3728.0,2283.0,0.3876072961373391,latest valid filing then configured source-tag priority,high,0001324424-26-000008,0001324424-24-000007
expe,EXPE,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3728.0,3728.0,0.0,latest valid filing then configured source-tag priority,low,0001324424-26-000008,0001324424-24-000007
