conflict_id,company_id,ticker,fiscal_year,canonical_field,winning_accession,winning_filing_date,winning_source_tag,winning_value,discarded_accession,discarded_filing_date,discarded_source_tag,discarded_value,relative_difference,conflict_severity,resolution_rule,resolution_status,review_note,created_at
B1-00272,cvna,CVNA,2020,total_liabilities,0001690820-22-000080,2022-02-24,Liabilities,2233.0,0001690820-21-000069,2021-02-25,Liabilities,2233.028,1.2539184952885192e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00273,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-24-000093,2024-02-22,ProfitLoss,-287.0,1.125925925925926,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00274,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-24-000093,2024-02-22,NetIncomeLossAvailableToCommonStockholdersBasic,-135.0,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00275,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-23-000052,2023-02-23,NetIncomeLoss,-135.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00276,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-23-000052,2023-02-23,ProfitLoss,-287.0,1.125925925925926,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00277,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-23-000052,2023-02-23,NetIncomeLossAvailableToCommonStockholdersBasic,-135.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00278,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-22-000080,2022-02-24,NetIncomeLoss,-135.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00279,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-22-000080,2022-02-24,ProfitLoss,-287.0,1.125925925925926,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00280,cvna,CVNA,2021,net_income,0001690820-24-000093,2024-02-22,NetIncomeLoss,-135.0,0001690820-22-000080,2022-02-24,NetIncomeLossAvailableToCommonStockholdersBasic,-135.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00281,cvna,CVNA,2021,total_equity,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0001690820-24-000093,2024-02-22,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00282,cvna,CVNA,2021,total_equity,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0001690820-23-000052,2023-02-23,StockholdersEquity,306.0,0.41714285714285715,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00283,cvna,CVNA,2021,total_equity,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0001690820-23-000052,2023-02-23,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00284,cvna,CVNA,2021,total_equity,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0001690820-22-000080,2022-02-24,StockholdersEquity,306.0,0.41714285714285715,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00285,cvna,CVNA,2021,total_equity,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0001690820-22-000080,2022-02-24,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00286,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-25-000074,2025-02-19,ProfitLoss,-2894.0,0.8235664776307499,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00287,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-25-000074,2025-02-19,NetIncomeLossAvailableToCommonStockholdersBasic,-1587.0,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00288,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-24-000093,2024-02-22,NetIncomeLoss,-1587.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00289,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-24-000093,2024-02-22,ProfitLoss,-2894.0,0.8235664776307499,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00290,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-24-000093,2024-02-22,NetIncomeLossAvailableToCommonStockholdersBasic,-1587.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00291,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-23-000052,2023-02-23,NetIncomeLoss,-1587.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00292,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-23-000052,2023-02-23,ProfitLoss,-2894.0,0.8235664776307499,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00293,cvna,CVNA,2022,net_income,0001690820-25-000074,2025-02-19,NetIncomeLoss,-1587.0,0001690820-23-000052,2023-02-23,NetIncomeLossAvailableToCommonStockholdersBasic,-1587.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00294,cvna,CVNA,2022,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00295,cvna,CVNA,2022,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0001690820-24-000093,2024-02-22,StockholdersEquity,-518.0,0.5080721747388414,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00296,cvna,CVNA,2022,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0001690820-24-000093,2024-02-22,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00297,cvna,CVNA,2022,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0001690820-23-000052,2023-02-23,StockholdersEquity,-518.0,0.5080721747388414,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00298,cvna,CVNA,2022,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0001690820-23-000052,2023-02-23,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1053.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00299,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-26-000009,2026-02-18,ProfitLoss,150.0,0.6666666666666666,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00300,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-26-000009,2026-02-18,NetIncomeLossAvailableToCommonStockholdersBasic,450.0,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00301,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-25-000074,2025-02-19,NetIncomeLoss,450.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00302,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-25-000074,2025-02-19,ProfitLoss,150.0,0.6666666666666666,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00303,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-25-000074,2025-02-19,NetIncomeLossAvailableToCommonStockholdersBasic,450.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00304,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-24-000093,2024-02-22,NetIncomeLoss,450.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00305,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-24-000093,2024-02-22,ProfitLoss,150.0,0.6666666666666666,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00306,cvna,CVNA,2023,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,450.0,0001690820-24-000093,2024-02-22,NetIncomeLossAvailableToCommonStockholdersBasic,450.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00307,cvna,CVNA,2023,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.0,0001690820-25-000074,2025-02-19,StockholdersEquity,243.0,1.6328125,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00308,cvna,CVNA,2023,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.0,0001690820-25-000074,2025-02-19,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00309,cvna,CVNA,2023,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.0,0001690820-24-000093,2024-02-22,StockholdersEquity,243.0,1.6328125,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00310,cvna,CVNA,2023,total_equity,0001690820-26-000009,2026-02-18,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.0,0001690820-24-000093,2024-02-22,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00311,cvna,CVNA,2024,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,210.0,0001690820-26-000009,2026-02-18,ProfitLoss,404.0,0.9238095238095239,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00312,cvna,CVNA,2024,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,210.0,0001690820-26-000009,2026-02-18,NetIncomeLossAvailableToCommonStockholdersBasic,210.0,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00313,cvna,CVNA,2024,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,210.0,0001690820-25-000074,2025-02-19,NetIncomeLoss,210.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00314,cvna,CVNA,2024,net_income,0001690820-26-000009,2026-02-18,NetIncomeLoss,210.0,0001690820-25-000074,2025-02-19,ProfitLoss,404.0,0.9238095238095239,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
