company_id,ticker,peer_group,fiscal_year,canonical_field,coverage_verified,fact_available,winning_tag,winning_accession,winning_filing_date,version_count,conflict_count,max_relative_difference,latest_restated_selectable
love,LOVE,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-23-040367,2023-11-30,9,8,7.79452387911904e-07,1
love,LOVE,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001628280-23-040367,2023-11-30,10,9,9.981666327162305e-06,1
love,LOVE,dtc_brand,2021,total_assets,1,1,Assets,0001628280-22-007882,2022-03-30,2,1,7.543021536517393e-07,1
love,LOVE,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001628280-24-015804,2024-04-11,8,7,5.141459618750434e-06,1
love,LOVE,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-24-015804,2024-04-11,10,0,,1
love,LOVE,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001628280-24-015804,2024-04-11,9,8,0.033440026954177915,1
love,LOVE,dtc_brand,2022,total_assets,1,1,Assets,0001628280-23-040367,2023-11-30,4,3,0.006759978758223073,1
love,LOVE,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001628280-25-017241,2025-04-10,10,9,0.01006247861406462,1
love,LOVE,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-017241,2025-04-10,10,9,0.000562057437355912,1
love,LOVE,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001628280-25-017241,2025-04-10,8,7,0.06621866505587441,1
love,LOVE,dtc_brand,2023,total_assets,1,1,Assets,0001628280-24-015804,2024-04-11,4,3,0.023072442771629797,1
love,LOVE,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001628280-26-022929,2026-04-02,9,8,0.0008596849202978696,1
love,LOVE,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-022929,2026-04-02,6,0,,1
love,LOVE,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001628280-26-022929,2026-04-02,3,0,,1
love,LOVE,dtc_brand,2024,total_assets,1,1,Assets,0001628280-25-017241,2025-04-10,2,0,,1
love,LOVE,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001628280-26-022929,2026-04-02,3,0,,1
me,ME,dtc_brand,2018,revenue,1,0,,,,0,0,,0
me,ME,dtc_brand,2018,net_income,1,0,,,,0,0,,0
me,ME,dtc_brand,2018,total_assets,1,0,,,,0,0,,0
me,ME,dtc_brand,2018,total_equity,1,0,,,,0,0,,0
me,ME,dtc_brand,2019,revenue,1,0,,,,0,0,,0
me,ME,dtc_brand,2019,net_income,1,0,,,,0,0,,0
me,ME,dtc_brand,2019,total_assets,1,0,,,,0,0,,0
me,ME,dtc_brand,2019,total_equity,1,0,,,,0,0,,0
me,ME,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0000950170-22-010852,2022-05-27,2,0,,1
me,ME,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0000950170-22-010852,2022-05-27,2,0,,1
me,ME,dtc_brand,2020,total_assets,1,0,,,,0,0,,0
me,ME,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0000950170-23-024232,2023-05-25,2,0,,1
me,ME,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0000950170-23-024232,2023-05-25,4,0,,1
me,ME,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0000950170-23-024232,2023-05-25,4,0,,1
me,ME,dtc_brand,2021,total_assets,1,1,Assets,0000950170-22-010852,2022-05-27,1,0,,1
me,ME,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001804591-24-000038,2024-05-30,3,0,,1
me,ME,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001804591-24-000038,2024-05-30,6,0,,1
me,ME,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001193125-25-165458,2025-07-25,6,0,,1
me,ME,dtc_brand,2022,total_assets,1,1,Assets,0000950170-23-024232,2023-05-25,2,0,,1
me,ME,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001628280-25-030786,2025-06-11,4,0,,1
me,ME,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-030786,2025-06-11,5,0,,1
me,ME,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001193125-25-165458,2025-07-25,5,4,1.283449913373259e-05,1
me,ME,dtc_brand,2023,total_assets,1,1,Assets,0001804591-24-000038,2024-05-30,2,0,,1
me,ME,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001628280-25-030786,2025-06-11,3,0,,1
me,ME,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-030786,2025-06-11,3,0,,1
me,ME,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001193125-25-165458,2025-07-25,3,2,5.999700014857376e-06,1
me,ME,dtc_brand,2024,total_assets,1,1,Assets,0001628280-25-030786,2025-06-11,2,0,,1
me,ME,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001628280-25-030786,2025-06-11,2,0,,1
posh,POSH,marketplace_platform,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001564590-21-014879,2021-03-23,1,0,,1
posh,POSH,marketplace_platform,2018,net_income,1,1,NetIncomeLoss,0001564590-21-014879,2021-03-23,3,0,,1
posh,POSH,marketplace_platform,2018,total_assets,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2018,total_equity,1,1,StockholdersEquity,0000950170-22-005057,2022-03-30,2,1,0.00039197150136620546,1
posh,POSH,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-22-005057,2022-03-30,2,1,0.001180585707107371,1
posh,POSH,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0000950170-22-005057,2022-03-30,6,5,0.020283295616461396,1
posh,POSH,marketplace_platform,2019,total_assets,1,1,Assets,0001564590-21-014879,2021-03-23,1,0,,1
posh,POSH,marketplace_platform,2019,total_equity,1,1,StockholdersEquity,0000950170-22-005057,2022-03-30,2,1,0.008094680292442619,1
posh,POSH,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-22-005057,2022-03-30,2,1,0.0018195649099200656,1
posh,POSH,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0000950170-22-005057,2022-03-30,6,5,0.7840921150376738,1
posh,POSH,marketplace_platform,2020,total_assets,1,1,Assets,0000950170-22-005057,2022-03-30,2,1,0.010634241703696971,1
posh,POSH,marketplace_platform,2020,total_equity,1,1,StockholdersEquity,0000950170-22-005057,2022-03-30,2,1,0.03102945887020945,1
posh,POSH,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-22-005057,2022-03-30,1,0,,1
posh,POSH,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0000950170-22-005057,2022-03-30,3,0,,1
posh,POSH,marketplace_platform,2021,total_assets,1,1,Assets,0000950170-22-005057,2022-03-30,1,0,,1
posh,POSH,marketplace_platform,2021,total_equity,1,1,StockholdersEquity,0000950170-22-005057,2022-03-30,1,0,,1
posh,POSH,marketplace_platform,2022,revenue,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2022,net_income,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2022,total_assets,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2022,total_equity,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2023,revenue,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2023,net_income,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2023,total_assets,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2023,total_equity,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2024,revenue,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2024,net_income,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2024,total_assets,1,0,,,,0,0,,0
posh,POSH,marketplace_platform,2024,total_equity,1,0,,,,0,0,,0
prpl,PRPL,dtc_brand,2018,revenue,1,1,Revenues,0001213900-20-005734,2020-03-09,2,0,,1
prpl,PRPL,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0001213900-20-005734,2020-03-09,4,3,3.538176770013883,1
prpl,PRPL,dtc_brand,2018,total_assets,1,1,Assets,0001213900-20-005734,2020-03-09,2,0,,1
prpl,PRPL,dtc_brand,2018,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001213900-22-010057,2022-03-01,7,6,0.9089784133095009,1
prpl,PRPL,dtc_brand,2019,revenue,1,1,Revenues,0001213900-22-010057,2022-03-01,4,0,,1
prpl,PRPL,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001213900-22-010057,2022-03-01,9,8,0.8216010277765472,1
prpl,PRPL,dtc_brand,2019,total_assets,1,1,Assets,0001213900-21-025411,2021-05-10,3,0,,1
prpl,PRPL,dtc_brand,2019,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001213900-23-021852,2023-03-22,8,7,0.9175192711983182,1
prpl,PRPL,dtc_brand,2020,revenue,1,1,Revenues,0001213900-23-021852,2023-03-22,4,0,,1
prpl,PRPL,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001213900-23-021852,2023-03-22,10,9,1.0459118408220647,1
prpl,PRPL,dtc_brand,2020,total_assets,1,1,Assets,0001213900-22-010057,2022-03-01,3,0,,1
prpl,PRPL,dtc_brand,2020,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001213900-24-021861,2024-03-12,8,7,1.3726181134422055,1
prpl,PRPL,dtc_brand,2021,revenue,1,1,Revenues,0001213900-24-021861,2024-03-12,3,2,0.0016937954397177814,1
prpl,PRPL,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001213900-24-021861,2024-03-12,8,7,0.2944765574823378,1
prpl,PRPL,dtc_brand,2021,total_assets,1,1,Assets,0001213900-23-021852,2023-03-22,2,0,,1
prpl,PRPL,dtc_brand,2021,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001213900-25-023815,2025-03-14,6,5,0.00633850210825586,1
prpl,PRPL,dtc_brand,2022,revenue,1,1,Revenues,0001213900-25-023815,2025-03-14,3,2,0.0043457705063319595,1
prpl,PRPL,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001213900-25-023815,2025-03-14,8,7,2.0,1
prpl,PRPL,dtc_brand,2022,total_assets,1,1,Assets,0001213900-24-021861,2024-03-12,2,0,,1
prpl,PRPL,dtc_brand,2022,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001213900-26-036974,2026-03-31,6,5,0.021230683161025478,1
prpl,PRPL,dtc_brand,2023,revenue,1,1,Revenues,0001213900-26-036974,2026-03-31,3,0,,1
prpl,PRPL,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001213900-26-036974,2026-03-31,8,7,2.0,1
prpl,PRPL,dtc_brand,2023,total_assets,1,1,Assets,0001213900-25-023815,2025-03-14,2,0,,1
prpl,PRPL,dtc_brand,2023,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001213900-26-036974,2026-03-31,5,4,0.0016002491198630038,1
prpl,PRPL,dtc_brand,2024,revenue,1,1,Revenues,0001213900-26-036974,2026-03-31,2,0,,1
prpl,PRPL,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001213900-26-036974,2026-03-31,6,5,2.0,1
prpl,PRPL,dtc_brand,2024,total_assets,1,1,Assets,0001213900-26-036974,2026-03-31,2,0,,1
prpl,PRPL,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001213900-26-036974,2026-03-31,4,3,0.0005446083770669983,1
pton,PTON,dtc_brand,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-20-000122,2020-09-11,1,0,,1
pton,PTON,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0001639825-20-000122,2020-09-11,2,0,,1
pton,PTON,dtc_brand,2018,total_assets,1,0,,,,0,0,,0
pton,PTON,dtc_brand,2018,total_equity,1,1,StockholdersEquity,0001639825-21-000256,2021-08-27,2,0,,1
pton,PTON,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-21-000256,2021-08-27,2,0,,1
pton,PTON,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001639825-21-000256,2021-08-27,4,3,0.25613496932515334,1
pton,PTON,dtc_brand,2019,total_assets,1,1,Assets,0001639825-20-000122,2020-09-11,1,0,,1
pton,PTON,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0001639825-22-000117,2022-09-07,3,0,,1
pton,PTON,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-22-000117,2022-09-07,3,0,,1
pton,PTON,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001639825-22-000117,2022-09-07,6,0,,1
pton,PTON,dtc_brand,2020,total_assets,1,1,Assets,0001639825-21-000256,2021-08-27,2,0,,1
pton,PTON,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0001639825-23-000132,2023-08-23,4,0,,1
pton,PTON,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-23-000132,2023-08-23,3,0,,1
pton,PTON,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001639825-23-000132,2023-08-23,6,0,,1
pton,PTON,dtc_brand,2021,total_assets,1,1,Assets,0001639825-22-000117,2022-09-07,2,0,,1
pton,PTON,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001639825-24-000128,2024-08-22,4,0,,1
pton,PTON,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-24-000128,2024-08-22,3,0,,1
pton,PTON,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001639825-24-000128,2024-08-22,6,0,,1
pton,PTON,dtc_brand,2022,total_assets,1,1,Assets,0001639825-23-000132,2023-08-23,2,0,,1
pton,PTON,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001639825-25-000138,2025-08-07,4,0,,1
pton,PTON,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-25-000138,2025-08-07,3,0,,1
pton,PTON,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001639825-25-000138,2025-08-07,6,0,,1
pton,PTON,dtc_brand,2023,total_assets,1,1,Assets,0001639825-24-000128,2024-08-22,2,0,,1
pton,PTON,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001639825-25-000138,2025-08-07,3,0,,1
pton,PTON,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001639825-25-000138,2025-08-07,2,0,,1
pton,PTON,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001639825-25-000138,2025-08-07,4,0,,1
pton,PTON,dtc_brand,2024,total_assets,1,1,Assets,0001639825-25-000138,2025-08-07,2,0,,1
pton,PTON,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001639825-25-000138,2025-08-07,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-21-001983,2021-02-26,4,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2018,net_income,1,1,NetIncomeLoss,0001558370-21-001983,2021-02-26,6,5,0.05240174672489083,1
qvcga,QVCGA,inventory_led_ecommerce,2018,total_assets,1,1,Assets,0001558370-20-001490,2020-02-26,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2018,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-22-002174,2022-02-25,6,5,0.020891364902506964,1
qvcga,QVCGA,inventory_led_ecommerce,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-22-002174,2022-02-25,3,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2019,net_income,1,1,NetIncomeLoss,0001558370-22-002174,2022-02-25,6,5,0.1118421052631579,1
qvcga,QVCGA,inventory_led_ecommerce,2019,total_assets,1,1,Assets,0001558370-21-001983,2021-02-26,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2019,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-23-002572,2023-03-01,6,5,0.019448946515397084,1
qvcga,QVCGA,inventory_led_ecommerce,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-23-002572,2023-03-01,3,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2020,net_income,1,1,NetIncomeLoss,0001558370-23-002572,2023-03-01,6,5,0.05518394648829431,1
qvcga,QVCGA,inventory_led_ecommerce,2020,total_assets,1,1,Assets,0001558370-22-002174,2022-02-25,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2020,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-24-002032,2024-02-28,6,5,0.024667931688804556,1
qvcga,QVCGA,inventory_led_ecommerce,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-24-002032,2024-02-28,3,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2021,net_income,1,1,NetIncomeLoss,0001558370-24-002032,2024-02-28,6,5,0.23823529411764705,1
qvcga,QVCGA,inventory_led_ecommerce,2021,total_assets,1,1,Assets,0001558370-23-002572,2023-03-01,2,1,0.0029008764350080237,1
qvcga,QVCGA,inventory_led_ecommerce,2021,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-25-001837,2025-02-27,6,5,0.04554588077695914,1
qvcga,QVCGA,inventory_led_ecommerce,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-25-001837,2025-02-27,3,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2022,net_income,1,1,NetIncomeLoss,0001558370-25-001837,2025-02-27,6,5,0.023901310717039322,1
qvcga,QVCGA,inventory_led_ecommerce,2022,total_assets,1,1,Assets,0001558370-24-002032,2024-02-28,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2022,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001355096-26-000010,2026-04-15,6,5,0.21523809523809523,1
qvcga,QVCGA,inventory_led_ecommerce,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001355096-26-000010,2026-04-15,3,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2023,net_income,1,1,NetIncomeLoss,0001355096-26-000010,2026-04-15,6,5,0.35172413793103446,1
qvcga,QVCGA,inventory_led_ecommerce,2023,total_assets,1,1,Assets,0001558370-25-001837,2025-02-27,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2023,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001355096-26-000010,2026-04-15,5,4,0.21267893660531698,1
qvcga,QVCGA,inventory_led_ecommerce,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001355096-26-000010,2026-04-15,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2024,net_income,1,1,NetIncomeLoss,0001355096-26-000010,2026-04-15,4,3,0.031007751937984496,1
qvcga,QVCGA,inventory_led_ecommerce,2024,total_assets,1,1,Assets,0001355096-26-000010,2026-04-15,2,0,,1
qvcga,QVCGA,inventory_led_ecommerce,2024,total_equity,1,1,StockholdersEquity,0001355096-26-000010,2026-04-15,4,3,0.08856848609680741,1
real,REAL,marketplace_platform,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001564590-21-009884,2021-03-01,2,0,,1
real,REAL,marketplace_platform,2018,net_income,1,1,NetIncomeLoss,0001564590-21-009884,2021-03-01,6,5,0.11775885963175604,1
real,REAL,marketplace_platform,2018,total_assets,1,1,Assets,0001564590-20-010131,2020-03-11,1,0,,1
real,REAL,marketplace_platform,2018,total_equity,1,1,StockholdersEquity,0001573221-22-000041,2022-02-28,3,0,,1
real,REAL,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001573221-22-000041,2022-02-28,3,2,0.005319989631868074,1
real,REAL,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0001573221-22-000041,2022-02-28,9,8,0.03408548293693936,1
real,REAL,marketplace_platform,2019,total_assets,1,1,Assets,0001564590-21-009884,2021-03-01,2,1,0.0036174333203652957,1
real,REAL,marketplace_platform,2019,total_equity,1,1,StockholdersEquity,0001573221-23-000022,2023-02-28,4,3,0.004990437219232287,1
real,REAL,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001573221-23-000022,2023-02-28,3,0,,1
real,REAL,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0001573221-23-000022,2023-02-28,9,0,,1
real,REAL,marketplace_platform,2020,total_assets,1,1,Assets,0001573221-22-000041,2022-02-28,2,0,,1
real,REAL,marketplace_platform,2020,total_equity,1,1,StockholdersEquity,0001573221-24-000030,2024-03-01,4,0,,1
real,REAL,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001573221-24-000030,2024-03-01,3,0,,1
real,REAL,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0001573221-24-000030,2024-03-01,8,0,,1
real,REAL,marketplace_platform,2021,total_assets,1,1,Assets,0001573221-23-000022,2023-02-28,2,0,,1
real,REAL,marketplace_platform,2021,total_equity,1,1,StockholdersEquity,0001573221-25-000013,2025-02-21,4,0,,1
real,REAL,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001573221-25-000013,2025-02-21,3,0,,1
real,REAL,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001573221-25-000013,2025-02-21,7,0,,1
real,REAL,marketplace_platform,2022,total_assets,1,1,Assets,0001573221-24-000030,2024-03-01,2,0,,1
real,REAL,marketplace_platform,2022,total_equity,1,1,StockholdersEquity,0001573221-26-000010,2026-02-26,4,0,,1
real,REAL,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001573221-26-000010,2026-02-26,3,0,,1
real,REAL,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001573221-26-000010,2026-02-26,6,0,,1
real,REAL,marketplace_platform,2023,total_assets,1,1,Assets,0001573221-25-000013,2025-02-21,2,0,,1
real,REAL,marketplace_platform,2023,total_equity,1,1,StockholdersEquity,0001573221-26-000010,2026-02-26,3,0,,1
real,REAL,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001573221-26-000010,2026-02-26,2,0,,1
real,REAL,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001573221-26-000010,2026-02-26,4,0,,1
real,REAL,marketplace_platform,2024,total_assets,1,1,Assets,0001573221-26-000010,2026-02-26,2,0,,1
real,REAL,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0001573221-26-000010,2026-02-26,2,0,,1
rent,RENT,dtc_brand,2018,revenue,1,0,,,,0,0,,0
rent,RENT,dtc_brand,2018,net_income,1,0,,,,0,0,,0
rent,RENT,dtc_brand,2018,total_assets,1,0,,,,0,0,,0
rent,RENT,dtc_brand,2018,total_equity,1,0,,,,0,0,,0
rent,RENT,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001468327-22-000047,2022-04-14,2,1,10.948837209302324,1
rent,RENT,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001468327-22-000047,2022-04-14,1,0,,1
rent,RENT,dtc_brand,2019,total_assets,1,0,,,,0,0,,0
rent,RENT,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0001468327-23-000051,2023-04-13,2,0,,1
rent,RENT,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001468327-23-000051,2023-04-13,4,3,6.291666666666666,1
rent,RENT,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001468327-23-000051,2023-04-13,2,0,,1
rent,RENT,dtc_brand,2020,total_assets,1,1,Assets,0001468327-22-000047,2022-04-14,1,0,,1
rent,RENT,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0001468327-24-000114,2024-04-11,3,0,,1
rent,RENT,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001468327-24-000114,2024-04-11,6,5,10.617142857142857,1
rent,RENT,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001468327-24-000114,2024-04-11,3,0,,1
rent,RENT,dtc_brand,2021,total_assets,1,1,Assets,0001468327-23-000051,2023-04-13,2,0,,1
rent,RENT,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001468327-25-000056,2025-04-15,4,0,,1
rent,RENT,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001468327-25-000056,2025-04-15,6,5,9.66187050359712,1
rent,RENT,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001468327-25-000056,2025-04-15,3,0,,1
rent,RENT,dtc_brand,2022,total_assets,1,1,Assets,0001468327-24-000114,2024-04-11,2,0,,1
rent,RENT,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001468327-26-000020,2026-04-14,4,0,,1
rent,RENT,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001468327-26-000020,2026-04-14,6,5,7.954954954954955,1
rent,RENT,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001468327-26-000020,2026-04-14,3,0,,1
rent,RENT,dtc_brand,2023,total_assets,1,1,Assets,0001468327-25-000056,2025-04-15,2,0,,1
rent,RENT,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001468327-26-000020,2026-04-14,3,0,,1
rent,RENT,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001468327-26-000020,2026-04-14,4,3,6.523341523341523,1
rent,RENT,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001468327-26-000020,2026-04-14,2,0,,1
rent,RENT,dtc_brand,2024,total_assets,1,1,Assets,0001468327-26-000020,2026-04-14,2,0,,1
rent,RENT,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001468327-26-000020,2026-04-14,2,0,,1
rvlv,RVLV,dtc_brand,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001564590-21-008799,2021-02-25,2,0,,1
rvlv,RVLV,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0001564590-21-008799,2021-02-25,6,5,0.0015316930096137215,1
rvlv,RVLV,dtc_brand,2018,total_assets,1,1,Assets,0001564590-20-006806,2020-02-26,1,0,,1
rvlv,RVLV,dtc_brand,2018,total_equity,1,1,StockholdersEquity,0000950170-22-002309,2022-02-28,3,0,,1
rvlv,RVLV,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-22-002309,2022-02-28,3,0,,1
rvlv,RVLV,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0000950170-22-002309,2022-02-28,9,8,1.1443631367931142,1
rvlv,RVLV,dtc_brand,2019,total_assets,1,1,Assets,0001564590-21-008799,2021-02-25,2,0,,1
rvlv,RVLV,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0000950170-23-004138,2023-02-23,4,0,,1
rvlv,RVLV,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-23-004138,2023-02-23,3,0,,1
